0.054467,-0.98355,-0.17222,-196.61,-0.026298,0.171,-0.98492,-552.83,0.99817,0.058161,-0.016561,-38.824,0,0,0,1,0.028549,-0.98547,-0.16751,-191.59,-0.042846,0.16614,-0.98515,-552.56,0.99867,0.035372,-0.037567,-54.645,0,0,0,1
0.053211,-0.98407,-0.16963,-194.73,-0.02683,0.16841,-0.98535,-553.57,0.99822,0.056966,-0.017454,-39.566,0,0,0,1,0.028052,-0.98595,-0.16472,-189.62,-0.042363,0.16339,-0.98563,-553.45,0.99871,0.0347,-0.037281,-54.562,0,0,0,1
0.051718,-0.98461,-0.16696,-192.76,-0.027322,0.16573,-0.98579,-554.35,0.99829,0.055526,-0.018346,-40.358,0,0,0,1,0.027248,-0.98647,-0.16172,-187.46,-0.042119,0.16042,-0.98613,-554.36,0.99874,0.033748,-0.037275,-54.721,0,0,0,1
0.049996,-0.98516,-0.16419,-190.69,-0.02776,0.16297,-0.98624,-555.17,0.99836,0.053849,-0.019218,-41.193,0,0,0,1,0.026082,-0.98703,-0.15848,-185.1,-0.042159,0.15724,-0.98665,-555.29,0.99877,0.032469,-0.037597,-55.162,0,0,0,1
0.048062,-0.98574,-0.16129,-188.51,-0.028131,0.16009,-0.9867,-556.04,0.99845,0.051945,-0.020054,-42.064,0,0,0,1,0.024511,-0.98761,-0.15502,-182.55,-0.042511,0.15385,-0.98717,-556.24,0.9988,0.030819,-0.038279,-55.917,0,0,0,1
0.045934,-0.98633,-0.15827,-186.21,-0.028424,0.15709,-0.98718,-556.96,0.99854,0.049833,-0.020835,-42.962,0,0,0,1,0.022509,-0.98823,-0.15135,-179.8,-0.043192,0.15026,-0.9877,-557.21,0.99881,0.028772,-0.039336,-57,0,0,0,1
0.043636,-0.98694,-0.15509,-183.78,-0.028629,0.15395,-0.98767,-557.94,0.99864,0.047532,-0.021548,-43.877,0,0,0,1,0.020066,-0.98886,-0.14749,-176.88,-0.044196,0.14651,-0.98822,-558.18,0.99882,0.026319,-0.040763,-58.411,0,0,0,1
0.041196,-0.98756,-0.15176,-181.22,-0.028743,0.15065,-0.98817,-558.97,0.99874,0.045071,-0.022183,-44.802,0,0,0,1,0.017202,-0.9895,-0.14345,-173.78,-0.045501,0.1426,-0.98874,-559.15,0.99882,0.023473,-0.04253,-60.126,0,0,0,1
0.038647,-0.9882,-0.14824,-178.52,-0.028767,0.14719,-0.98869,-560.07,0.99884,0.042481,-0.022735,-45.729,0,0,0,1,0.013961,-0.99014,-0.13928,-170.55,-0.047062,0.13857,-0.98925,-560.12,0.99879,0.020272,-0.044585,-62.107,0,0,0,1
0.036025,-0.98884,-0.14455,-175.68,-0.028711,0.14355,-0.98923,-561.22,0.99894,0.039801,-0.023206,-46.651,0,0,0,1,0.010416,-0.99078,-0.135,-167.21,-0.048816,0.13446,-0.98974,-561.1,0.99875,0.01678,-0.046854,-64.294,0,0,0,1
0.033373,-0.9895,-0.14066,-172.69,-0.028589,0.13973,-0.98978,-562.43,0.99903,0.037072,-0.023603,-47.565,0,0,0,1,0.0066644,-0.99139,-0.13067,-163.79,-0.050684,0.1303,-0.9902,-562.08,0.99869,0.013087,-0.049244,-66.611,0,0,0,1
0.030734,-0.99015,-0.13658,-169.57,-0.028419,0.13571,-0.99034,-563.7,0.99912,0.03434,-0.023938,-48.467,0,0,0,1,0.0028243,-0.99197,-0.1263,-160.33,-0.052575,0.12612,-0.99065,-563.07,0.99861,0.0092995,-0.051649,-68.971,0,0,0,1
0.028153,-0.99081,-0.13232,-166.31,-0.028226,0.13151,-0.99091,-565.01,0.99921,0.031654,-0.024228,-49.355,0,0,0,1,-0.00097367,-0.99252,-0.12193,-156.86,-0.054394,0.12194,-0.99107,-564.08,0.99852,0.0055375,-0.053959,-71.281,0,0,0,1
